year,country_name,Gini_case1,Gini_case2,Gini_case3
1968,Sudan,35.4,35.4,35.4
1968,New Zealand,31.3,31.3,31.3
1968,DR Congo,41.6,41.6,41.6
1968,Turkmenistan,40.8,40.8,40.8
1968,Myanmar,38.1,38.1,38.1
1968,Ireland,35.5,35.5,35.5
1968,Oman,35.1,35.1,35.1
1968,Azerbaijan,34.6,34.6,34.6
1968,Morocco,36.5,36.5,36.5
1968,Peru,53.3,53.3,53.3
1968,Mozambique,53.3,53.3,53.3
1968,Ecuador,50.5,50.5,50.5
1968,Angola,51.9,51.9,51.9
1968,Yemen,35,35,35
1969,USA,36,36,36
1969,China,32.2,32.2,32.2
1969,Russia,36.9,36.9,36.9
1969,India,33.2,33.2,33.2
1969,Japan,34.8,34.8,34.8
1969,Germany,29.5,29.5,29.5
1969,France,37.1,37.1,37.1
1969,Canada,37.2,37.2,37.2
1969,United Kingdom,27.9,27.9,27.9
1969,Brazil,57.9,57.9,57.9
1969,South Korea,31.7,31.7,31.7
1969,Italy,34,34,34
1969,Indonesia,32.3,32.3,32.3
1969,Mexico,50.1,50.1,50.1
1969,Iran,47.4,47.4,47.4
1969,Saudi Arabia,35.1,35.1,35.1
1969,Spain,34.5,34.5,34.5
1969,Ukraine,29.7,29.7,29.7
1969,South Africa,59.3,59.3,59.3
1969,Australia,31.3,31.3,31.3
1969,Taiwan,31.7,31.7,31.7
1969,Nigeria,38.7,38.7,38.7
1969,Thailand,45.2,45.2,45.2
1969,Poland,38,38,38
1969,Türkiye,43.5,43.5,43.5
1969,Netherlands,28.4,28.4,28.4
1969,Pakistan,33.3,33.3,33.3
1969,Argentina,40.8,40.8,40.8
1969,Malaysia,48.5,48.5,48.5
1969,Egypt,32,32,32
1969,Venezuela,55.6,55.6,55.6
1969,Kazakhstan,35.4,35.4,35.4
1969,Belgium,25.2,25.2,25.2
1969,Vietnam,35.7,35.7,35.7
1969,Sweden,24.3,24.3,24.3
1969,Uzbekistan,44.3,44.3,44.3
1969,United Arab Emirates,32.5,32.5,32.5
1969,Czechia,20.7,20.7,20.7
1969,Philippines,47.7,47.7,47.7
1969,Romania,39.6,39.6,39.6
1969,Finland,22.2,22.2,22.2
1969,Algeria,37.4,37.4,37.4
1969,Austria,30.8,30.8,30.8
1969,Iraq,28.6,28.6,28.6
1969,Greece,37,37,37
1969,Singapore,26.3,26.3,26.3
1969,Colombia,55.1,55.1,55.1
1969,Chile,56.2,56.2,56.2
1969,Belarus,32,32,32
1969,Switzerland,36,36,36
1969,Hungary,29.9,29.9,29.9
1969,Norway,26.9,26.9,26.9
1969,Portugal,38.8,38.8,38.8
1969,Kuwait,35.1,35.1,35.1
1969,Bangladesh,25.9,25.9,25.9
1969,Ethiopia,44.6,44.6,44.6
1969,North Korea,59.3,59.3,59.3
1969,Israel,36.3,36.3,36.3
1969,Denmark,26.2,26.2,26.2
1969,Tanzania,35.3,35.3,35.3
1969,Bulgaria,35.7,35.7,35.7
1969,Syria,35.2,35.2,35.2
1969,Slovakia,27.1,27.1,27.1
1969,Qatar,35.1,35.1,35.1
1969,Kenya,56.9,56.9,56.9
1969,Libya,35.2,35.2,35.2
1969,Sudan,35.4,35.4,35.4
1969,New Zealand,31.3,31.3,31.3
1969,DR Congo,41.6,41.6,41.6
1969,Turkmenistan,40.8,40.8,40.8
1969,Myanmar,38.1,38.1,38.1
1969,Ireland,35.5,35.5,35.5
1969,Oman,35.1,35.1,35.1
1969,Azerbaijan,34.6,34.6,34.6
1969,Morocco,36.5,36.5,36.5
1969,Peru,53.3,53.3,53.3
1969,Mozambique,53.3,53.3,53.3
1969,Ecuador,50.5,50.5,50.5
1969,Angola,51.9,51.9,51.9
1969,Yemen,35,35,35
1970,USA,36.6,36.6,36.6
1970,China,32.2,32.2,32.2
1970,Russia,36.9,36.9,36.9
1970,India,33.2,33.2,33.2
1970,Japan,34.8,34.8,34.8
1970,Germany,29.5,29.5,29.5
1970,France,37.1,37.1,37.1
1970,Canada,37.2,37.2,37.2
1970,United Kingdom,28,28,28
1970,Brazil,57.9,57.9,57.9
1970,South Korea,31.7,31.7,31.7
1970,Italy,34,34,34
1970,Indonesia,32.3,32.3,32.3
1970,Mexico,50.1,50.1,50.1
1970,Iran,47.4,47.4,47.4
1970,Saudi Arabia,35.1,35.1,35.1
1970,Spain,34.5,34.5,34.5
1970,Ukraine,29.7,29.7,29.7
1970,South Africa,59.3,59.3,59.3
1970,Australia,31.3,31.3,31.3
1970,Taiwan,31.7,31.7,31.7
1970,Nigeria,38.7,38.7,38.7
1970,Thailand,45.2,45.2,45.2
1970,Poland,38,38,38
1970,Türkiye,43.5,43.5,43.5
1970,Netherlands,28.4,28.4,28.4
1970,Pakistan,33.3,33.3,33.3
1970,Argentina,40.8,40.8,40.8
1970,Malaysia,48.5,48.5,48.5
1970,Egypt,32,32,32
1970,Venezuela,55.6,55.6,55.6
1970,Kazakhstan,35.4,35.4,35.4
1970,Belgium,25.2,25.2,25.2
1970,Vietnam,35.7,35.7,35.7
1970,Sweden,24.3,24.3,24.3
1970,Uzbekistan,44.3,44.3,44.3
1970,United Arab Emirates,32.5,32.5,32.5
1970,Czechia,20.7,20.7,20.7
1970,Philippines,47.7,47.7,47.7
1970,Romania,39.6,39.6,39.6
1970,Finland,22.2,22.2,22.2
1970,Algeria,37.4,37.4,37.4
1970,Austria,30.8,30.8,30.8
1970,Iraq,28.6,28.6,28.6
1970,Greece,37,37,37
1970,Singapore,26.3,26.3,26.3
1970,Colombia,55.1,55.1,55.1
1970,Chile,56.2,56.2,56.2
1970,Belarus,32,32,32
1970,Switzerland,36,36,36
1970,Hungary,29.9,29.9,29.9
1970,Norway,26.9,26.9,26.9
1970,Portugal,38.8,38.8,38.8
1970,Kuwait,35.1,35.1,35.1
1970,Bangladesh,25.9,25.9,25.9
1970,Ethiopia,44.6,44.6,44.6
1970,North Korea,59.3,59.3,59.3
1970,Israel,36.3,36.3,36.3
1970,Denmark,26.2,26.2,26.2
1970,Tanzania,35.3,35.3,35.3
1970,Bulgaria,35.7,35.7,35.7
1970,Syria,35.2,35.2,35.2
1970,Slovakia,27.1,27.1,27.1
1970,Qatar,35.1,35.1,35.1
1970,Kenya,56.9,56.9,56.9
1970,Libya,35.2,35.2,35.2
1970,Sudan,35.4,35.4,35.4
1970,New Zealand,31.3,31.3,31.3
1970,DR Congo,41.6,41.6,41.6
1970,Turkmenistan,40.8,40.8,40.8
1970,Myanmar,38.1,38.1,38.1
1970,Ireland,35.5,35.5,35.5
1970,Oman,35.1,35.1,35.1
1970,Azerbaijan,34.6,34.6,34.6
1970,Morocco,36.5,36.5,36.5
1970,Peru,53.3,53.3,53.3
1970,Mozambique,53.3,53.3,53.3
1970,Ecuador,50.5,50.5,50.5
1970,Angola,51.9,51.9,51.9
1970,Yemen,35,35,35
1971,USA,36.9,36.9,36.9
1971,China,32.2,32.2,32.2
1971,Russia,36.9,36.9,36.9
1971,India,33.2,33.2,33.2
1971,Japan,34.8,34.8,34.8
1971,Germany,29.5,29.5,29.5
1971,France,36.86,36.86,36.86
1971,Canada,37.2,37.2,37.2
1971,United Kingdom,29.3,29.3,29.3
1971,Brazil,57.9,57.9,57.9
1971,South Korea,31.7,31.7,31.7
1971,Italy,34,34,34
1971,Indonesia,32.3,32.3,32.3
1971,Mexico,50.1,50.1,50.1
1971,Iran,47.4,47.4,47.4
1971,Saudi Arabia,35.1,35.1,35.1
1971,Spain,34.5,34.5,34.5
1971,Ukraine,29.7,29.7,29.7
1971,South Africa,59.3,59.3,59.3
1971,Australia,31.3,31.3,31.3
1971,Taiwan,31.7,31.7,31.7
1971,Nigeria,38.7,38.7,38.7
1971,Thailand,45.2,45.2,45.2
1971,Poland,38,38,38
1971,Türkiye,43.5,43.5,43.5
1971,Netherlands,28.4,28.4,28.4
1971,Pakistan,33.3,33.3,33.3
1971,Argentina,40.8,40.8,40.8
1971,Malaysia,48.5,48.5,48.5
1971,Egypt,32,32,32
1971,Venezuela,55.6,55.6,55.6
1971,Kazakhstan,35.4,35.4,35.4
1971,Belgium,25.2,25.2,25.2
1971,Vietnam,35.7,35.7,35.7
1971,Sweden,24.3,24.3,24.3
1971,Uzbekistan,44.3,44.3,44.3
1971,United Arab Emirates,32.5,32.5,32.5
1971,Czechia,20.7,20.7,20.7
1971,Philippines,47.7,47.7,47.7
1971,Romania,39.6,39.6,39.6
1971,Finland,22.2,22.2,22.2
1971,Algeria,37.4,37.4,37.4
1971,Austria,30.8,30.8,30.8
1971,Iraq,28.6,28.6,28.6
1971,Greece,37,37,37
1971,Singapore,26.3,26.3,26.3
1971,Colombia,55.1,55.1,55.1
1971,Chile,56.2,56.2,56.2
1971,Belarus,32,32,32
1971,Switzerland,36,36,36
1971,Hungary,29.9,29.9,29.9
1971,Norway,26.9,26.9,26.9
1971,Portugal,38.8,38.8,38.8
1971,Kuwait,35.1,35.1,35.1
1971,Bangladesh,25.9,25.9,25.9
1971,Ethiopia,44.6,44.6,44.6
1971,North Korea,59.3,59.3,59.3
1971,Israel,36.3,36.3,36.3
1971,Denmark,26.2,26.2,26.2
1971,Tanzania,35.3,35.3,35.3
1971,Bulgaria,35.7,35.7,35.7
1971,Syria,35.2,35.2,35.2
1971,Slovakia,27.1,27.1,27.1
1971,Qatar,35.1,35.1,35.1
1971,Kenya,56.9,56.9,56.9
1971,Libya,35.2,35.2,35.2
1971,Sudan,35.4,35.4,35.4
1971,New Zealand,31.3,31.3,31.3
1971,DR Congo,41.6,41.6,41.6
1971,Turkmenistan,40.8,40.8,40.8
1971,Myanmar,38.1,38.1,38.1
1971,Ireland,35.5,35.5,35.5
1971,Oman,35.1,35.1,35.1
1971,Azerbaijan,34.6,34.6,34.6
1971,Morocco,36.5,36.5,36.5
1971,Peru,53.3,53.3,53.3
1971,Mozambique,53.3,53.3,53.3
1971,Ecuador,50.5,50.5,50.5
1971,Angola,51.9,51.9,51.9
1971,Yemen,35,35,35
1972,USA,36.7,36.7,36.7
1972,China,32.2,32.2,32.2
1972,Russia,36.9,36.9,36.9
1972,India,33.2,33.2,33.2
1972,Japan,34.8,34.8,34.8
1972,Germany,29.5,29.5,29.5
1972,France,36.62,36.62,36.62
1972,Canada,36.05,36.05,36.05
1972,United Kingdom,28.8,28.8,28.8
1972,Brazil,57.9,57.9,57.9
1972,South Korea,31.7,31.7,31.7
1972,Italy,34,34,34
1972,Indonesia,32.3,32.3,32.3
1972,Mexico,50.1,50.1,50.1
1972,Iran,47.4,47.4,47.4
1972,Saudi Arabia,35.1,35.1,35.1
1972,Spain,34.5,34.5,34.5
1972,Ukraine,29.7,29.7,29.7
1972,South Africa,59.3,59.3,59.3
1972,Australia,31.3,31.3,31.3
1972,Taiwan,31.7,31.7,31.7
1972,Nigeria,38.7,38.7,38.7
1972,Thailand,45.2,45.2,45.2
1972,Poland,38,38,38
1972,Türkiye,43.5,43.5,43.5
1972,Netherlands,28.4,28.4,28.4
1972,Pakistan,33.3,33.3,33.3
1972,Argentina,40.8,40.8,40.8
1972,Malaysia,48.5,48.5,48.5
1972,Egypt,32,32,32
1972,Venezuela,55.6,55.6,55.6
1972,Kazakhstan,35.4,35.4,35.4
1972,Belgium,25.2,25.2,25.2
1972,Vietnam,35.7,35.7,35.7
1972,Sweden,24.3,24.3,24.3
1972,Uzbekistan,44.3,44.3,44.3
1972,United Arab Emirates,32.5,32.5,32.5
1972,Czechia,20.7,20.7,20.7
1972,Philippines,47.7,47.7,47.7
1972,Romania,39.6,39.6,39.6
1972,Finland,22.2,22.2,22.2
1972,Algeria,37.4,37.4,37.4
1972,Austria,30.8,30.8,30.8
1972,Iraq,28.6,28.6,28.6
1972,Greece,37,37,37
1972,Singapore,26.3,26.3,26.3
1972,Colombia,55.1,55.1,55.1
1972,Chile,56.2,56.2,56.2
1972,Belarus,32,32,32
1972,Switzerland,36,36,36
1972,Hungary,29.9,29.9,29.9
1972,Norway,26.9,26.9,26.9
1972,Portugal,38.8,38.8,38.8
1972,Kuwait,35.1,35.1,35.1
1972,Bangladesh,25.9,25.9,25.9
1972,Ethiopia,44.6,44.6,44.6
1972,North Korea,59.3,59.3,59.3
1972,Israel,36.3,36.3,36.3
1972,Denmark,26.2,26.2,26.2
1972,Tanzania,35.3,35.3,35.3
1972,Bulgaria,35.7,35.7,35.7
1972,Syria,35.2,35.2,35.2
1972,Slovakia,27.1,27.1,27.1
1972,Qatar,35.1,35.1,35.1
1972,Kenya,56.9,56.9,56.9
1972,Libya,35.2,35.2,35.2
1972,Sudan,35.4,35.4,35.4
1972,New Zealand,31.3,31.3,31.3
1972,DR Congo,41.6,41.6,41.6
1972,Turkmenistan,40.8,40.8,40.8
1972,Myanmar,38.1,38.1,38.1
1972,Ireland,35.5,35.5,35.5
1972,Oman,35.1,35.1,35.1
1972,Azerbaijan,34.6,34.6,34.6
1972,Morocco,36.5,36.5,36.5
1972,Peru,53.3,53.3,53.3
1972,Mozambique,53.3,53.3,53.3
1972,Ecuador,50.5,50.5,50.5
1972,Angola,51.9,51.9,51.9
1972,Yemen,35,35,35
1973,USA,36.1,36.1,36.1
1973,China,32.2,32.2,32.2
1973,Russia,36.9,36.9,36.9
1973,India,33.2,33.2,33.2
1973,Japan,34.8,34.8,34.8
1973,Germany,29.5,29.5,29.5
1973,France,36.38,36.38,36.38
1973,Canada,34.9,34.9,34.9
1973,United Kingdom,28.8,28.8,28.8
1973,Brazil,57.9,57.9,57.9
1973,South Korea,31.7,31.7,31.7
1973,Italy,34,34,34
1973,Indonesia,32.3,32.3,32.3
1973,Mexico,50.1,50.1,50.1
1973,Iran,47.4,47.4,47.4
1973,Saudi Arabia,35.1,35.1,35.1
1973,Spain,34.5,34.5,34.5
1973,Ukraine,29.7,29.7,29.7
1973,South Africa,59.3,59.3,59.3
1973,Australia,31.3,31.3,31.3
1973,Taiwan,31.7,31.7,31.7
1973,Nigeria,38.7,38.7,38.7
1973,Thailand,45.2,45.2,45.2
1973,Poland,38,38,38
1973,Türkiye,43.5,43.5,43.5
1973,Netherlands,28.4,28.4,28.4
1973,Pakistan,33.3,33.3,33.3
1973,Argentina,40.8,40.8,40.8
1973,Malaysia,48.5,48.5,48.5
1973,Egypt,32,32,32
1973,Venezuela,55.6,55.6,55.6
1973,Kazakhstan,35.4,35.4,35.4
1973,Belgium,25.2,25.2,25.2
1973,Vietnam,35.7,35.7,35.7
1973,Sweden,24.3,24.3,24.3
1973,Uzbekistan,44.3,44.3,44.3
1973,United Arab Emirates,32.5,32.5,32.5
1973,Czechia,20.7,20.7,20.7
1973,Philippines,47.7,47.7,47.7
1973,Romania,39.6,39.6,39.6
1973,Finland,22.2,22.2,22.2
1973,Algeria,37.4,37.4,37.4
1973,Austria,30.8,30.8,30.8
1973,Iraq,28.6,28.6,28.6
1973,Greece,37,37,37
1973,Singapore,26.3,26.3,26.3
1973,Colombia,55.1,55.1,55.1
1973,Chile,56.2,56.2,56.2
1973,Belarus,32,32,32
1973,Switzerland,36,36,36
1973,Hungary,29.9,29.9,29.9
1973,Norway,26.9,26.9,26.9
1973,Portugal,38.8,38.8,38.8
1973,Kuwait,35.1,35.1,35.1
1973,Bangladesh,25.9,25.9,25.9
1973,Ethiopia,44.6,44.6,44.6
1973,North Korea,59.3,59.3,59.3
1973,Israel,36.3,36.3,36.3
1973,Denmark,26.2,26.2,26.2
1973,Tanzania,35.3,35.3,35.3
1973,Bulgaria,35.7,35.7,35.7
1973,Syria,35.2,35.2,35.2
1973,Slovakia,27.1,27.1,27.1
1973,Qatar,35.1,35.1,35.1
1973,Kenya,56.9,56.9,56.9
1973,Libya,35.2,35.2,35.2
1973,Sudan,35.4,35.4,35.4
1973,New Zealand,31.3,31.3,31.3
1973,DR Congo,41.6,41.6,41.6
1973,Turkmenistan,40.8,40.8,40.8
1973,Myanmar,38.1,38.1,38.1
1973,Ireland,35.5,35.5,35.5
1973,Oman,35.1,35.1,35.1
1973,Azerbaijan,34.6,34.6,34.6
1973,Morocco,36.5,36.5,36.5
1973,Peru,53.3,53.3,53.3
1973,Mozambique,53.3,53.3,53.3
1973,Ecuador,50.5,50.5,50.5
1973,Angola,51.9,51.9,51.9
1973,Yemen,35,35,35
1974,USA,35.5,35.5,35.5
1974,China,32.2,32.2,32.2
1974,Russia,36.9,36.9,36.9
1974,India,33.2,33.2,33.2
1974,Japan,34.8,34.8,34.8
1974,Germany,29.5,29.5,29.5
1974,France,36.14,36.14,36.14
1974,Canada,34.5,34.5,34.5
1974,United Kingdom,29,29,29
1974,Brazil,57.9,57.9,57.9
1974,South Korea,31.7,31.7,31.7
1974,Italy,34,34,34
1974,Indonesia,32.3,32.3,32.3
1974,Mexico,50.1,50.1,50.1
1974,Iran,47.4,47.4,47.4
1974,Saudi Arabia,35.1,35.1,35.1
1974,Spain,34.5,34.5,34.5
1974,Ukraine,29.7,29.7,29.7
1974,South Africa,59.3,59.3,59.3
1974,Australia,31.3,31.3,31.3
1974,Taiwan,31.7,31.7,31.7
1974,Nigeria,38.7,38.7,38.7
1974,Thailand,45.2,45.2,45.2
1974,Poland,38,38,38
1974,Türkiye,43.5,43.5,43.5
1974,Netherlands,28.4,28.4,28.4
1974,Pakistan,33.3,33.3,33.3
1974,Argentina,40.8,40.8,40.8
1974,Malaysia,48.5,48.5,48.5
1974,Egypt,32,32,32
1974,Venezuela,55.6,55.6,55.6
1974,Kazakhstan,35.4,35.4,35.4
1974,Belgium,25.2,25.2,25.2
1974,Vietnam,35.7,35.7,35.7
1974,Sweden,24.3,24.3,24.3
1974,Uzbekistan,44.3,44.3,44.3
1974,United Arab Emirates,32.5,32.5,32.5
1974,Czechia,20.7,20.7,20.7
1974,Philippines,47.7,47.7,47.7
1974,Romania,39.6,39.6,39.6
1974,Finland,22.2,22.2,22.2
1974,Algeria,37.4,37.4,37.4
1974,Austria,30.8,30.8,30.8
1974,Iraq,28.6,28.6,28.6
1974,Greece,37,37,37
1974,Singapore,26.3,26.3,26.3
1974,Colombia,55.1,55.1,55.1
1974,Chile,56.2,56.2,56.2
1974,Belarus,32,32,32
1974,Switzerland,36,36,36
1974,Hungary,29.9,29.9,29.9
1974,Norway,26.9,26.9,26.9
1974,Portugal,38.8,38.8,38.8
1974,Kuwait,35.1,35.1,35.1
1974,Bangladesh,25.9,25.9,25.9
1974,Ethiopia,44.6,44.6,44.6
1974,North Korea,59.3,59.3,59.3
1974,Israel,36.3,36.3,36.3
1974,Denmark,26.2,26.2,26.2
1974,Tanzania,35.3,35.3,35.3
1974,Bulgaria,35.7,35.7,35.7
1974,Syria,35.2,35.2,35.2
1974,Slovakia,27.1,27.1,27.1
1974,Qatar,35.1,35.1,35.1
1974,Kenya,56.9,56.9,56.9
1974,Libya,35.2,35.2,35.2
1974,Sudan,35.4,35.4,35.4
1974,New Zealand,31.3,31.3,31.3
1974,DR Congo,41.6,41.6,41.6
1974,Turkmenistan,40.8,40.8,40.8
1974,Myanmar,38.1,38.1,38.1
1974,Ireland,35.5,35.5,35.5
1974,Oman,35.1,35.1,35.1
1974,Azerbaijan,34.6,34.6,34.6
1974,Morocco,36.5,36.5,36.5
1974,Peru,53.3,53.3,53.3
1974,Mozambique,53.3,53.3,53.3
1974,Ecuador,50.5,50.5,50.5
1974,Angola,51.9,51.9,51.9
1974,Yemen,35,35,35
1975,USA,35.6,35.6,35.6
1975,China,32.2,32.2,32.2
1975,Russia,36.9,36.9,36.9
1975,India,33.2,33.2,33.2
1975,Japan,34.8,34.8,34.8
1975,Germany,29.5,29.5,29.5
1975,France,35.9,35.9,35.9
1975,Canada,34.1,34.1,34.1
1975,United Kingdom,27.9,27.9,27.9
1975,Brazil,57.9,57.9,57.9
1975,South Korea,31.7,31.7,31.7
1975,Italy,34,34,34
1975,Indonesia,32.3,32.3,32.3
1975,Mexico,50.1,50.1,50.1
1975,Iran,47.4,47.4,47.4
1975,Saudi Arabia,35.1,35.1,35.1
1975,Spain,34.5,34.5,34.5
1975,Ukraine,29.7,29.7,29.7
1975,South Africa,59.3,59.3,59.3
1975,Australia,31.3,31.3,31.3
1975,Taiwan,31.7,31.7,31.7
1975,Nigeria,38.7,38.7,38.7
1975,Thailand,45.2,45.2,45.2
1975,Poland,38,38,38
1975,Türkiye,43.5,43.5,43.5
1975,Netherlands,28.4,28.4,28.4
1975,Pakistan,33.3,33.3,33.3
1975,Argentina,40.8,40.8,40.8
1975,Malaysia,48.5,48.5,48.5
1975,Egypt,32,32,32
1975,Venezuela,55.6,55.6,55.6
1975,Kazakhstan,35.4,35.4,35.4
1975,Belgium,25.2,25.2,25.2
1975,Vietnam,35.7,35.7,35.7
1975,Sweden,24.3,24.3,24.3
1975,Uzbekistan,44.3,44.3,44.3
1975,United Arab Emirates,32.5,32.5,32.5
1975,Czechia,20.7,20.7,20.7
1975,Philippines,47.7,47.7,47.7
1975,Romania,39.6,39.6,39.6
1975,Finland,22.2,22.2,22.2
1975,Algeria,37.4,37.4,37.4
1975,Austria,30.8,30.8,30.8
1975,Iraq,28.6,28.6,28.6
1975,Greece,37,37,37
1975,Singapore,26.3,26.3,26.3
1975,Colombia,55.1,55.1,55.1
1975,Chile,56.2,56.2,56.2
1975,Belarus,32,32,32
1975,Switzerland,36,36,36
1975,Hungary,29.9,29.9,29.9
1975,Norway,26.9,26.9,26.9
1975,Portugal,38.8,38.8,38.8
1975,Kuwait,35.1,35.1,35.1
1975,Bangladesh,25.9,25.9,25.9
1975,Ethiopia,44.6,44.6,44.6
1975,North Korea,59.3,59.3,59.3
1975,Israel,36.3,36.3,36.3
1975,Denmark,26.2,26.2,26.2
1975,Tanzania,35.3,35.3,35.3
1975,Bulgaria,35.7,35.7,35.7
1975,Syria,35.2,35.2,35.2
1975,Slovakia,27.1,27.1,27.1
1975,Qatar,35.1,35.1,35.1
1975,Kenya,56.9,56.9,56.9
1975,Libya,35.2,35.2,35.2
1975,Sudan,35.4,35.4,35.4
1975,New Zealand,31.3,31.3,31.3
1975,DR Congo,41.6,41.6,41.6
1975,Turkmenistan,40.8,40.8,40.8
1975,Myanmar,38.1,38.1,38.1
1975,Ireland,35.5,35.5,35.5
1975,Oman,35.1,35.1,35.1
1975,Azerbaijan,34.6,34.6,34.6
1975,Morocco,36.5,36.5,36.5
1975,Peru,53.3,53.3,53.3
1975,Mozambique,53.3,53.3,53.3
1975,Ecuador,50.5,50.5,50.5
1975,Angola,51.9,51.9,51.9
1975,Yemen,35,35,35
1976,USA,35.6,35.6,35.6
1976,China,32.2,32.2,32.2
1976,Russia,36.9,36.9,36.9
1976,India,33.2,33.2,33.2
1976,Japan,34.8,34.8,34.8
1976,Germany,29.5,29.5,29.5
1976,France,35.425,35.425,35.425
1976,Canada,33.9,33.9,33.9
1976,United Kingdom,27.6,27.6,27.6
1976,Brazil,57.9,57.9,57.9
1976,South Korea,31.7,31.7,31.7
1976,Italy,34,34,34
1976,Indonesia,32.3,32.3,32.3
1976,Mexico,50.1,50.1,50.1
1976,Iran,47.4,47.4,47.4
1976,Saudi Arabia,35.1,35.1,35.1
1976,Spain,34.5,34.5,34.5
1976,Ukraine,29.7,29.7,29.7
1976,South Africa,59.3,59.3,59.3
1976,Australia,31.3,31.3,31.3
1976,Taiwan,31.7,31.7,31.7
1976,Nigeria,38.7,38.7,38.7
1976,Thailand,45.2,45.2,45.2
1976,Poland,38,38,38
1976,Türkiye,43.5,43.5,43.5
1976,Netherlands,28.4,28.4,28.4
1976,Pakistan,33.3,33.3,33.3
1976,Argentina,40.8,40.8,40.8
1976,Malaysia,48.5,48.5,48.5
1976,Egypt,32,32,32
1976,Venezuela,55.6,55.6,55.6
1976,Kazakhstan,35.4,35.4,35.4
1976,Belgium,25.2,25.2,25.2
1976,Vietnam,35.7,35.7,35.7
1976,Sweden,24.06666667,24.06666667,24.06666667
1976,Uzbekistan,44.3,44.3,44.3
1976,United Arab Emirates,32.5,32.5,32.5
1976,Czechia,20.7,20.7,20.7
1976,Philippines,47.7,47.7,47.7
1976,Romania,39.6,39.6,39.6
1976,Finland,22.2,22.2,22.2
1976,Algeria,37.4,37.4,37.4
1976,Austria,30.8,30.8,30.8
1976,Iraq,28.6,28.6,28.6
1976,Greece,37,37,37
1976,Singapore,26.3,26.3,26.3
1976,Colombia,55.1,55.1,55.1
1976,Chile,56.2,56.2,56.2
1976,Belarus,32,32,32
1976,Switzerland,36,36,36
1976,Hungary,29.9,29.9,29.9
1976,Norway,26.9,26.9,26.9
1976,Portugal,38.8,38.8,38.8
1976,Kuwait,35.1,35.1,35.1
1976,Bangladesh,25.9,25.9,25.9
1976,Ethiopia,44.6,44.6,44.6
1976,North Korea,59.3,59.3,59.3
1976,Israel,36.3,36.3,36.3
1976,Denmark,26.2,26.2,26.2
1976,Tanzania,35.3,35.3,35.3
1976,Bulgaria,35.7,35.7,35.7
1976,Syria,35.2,35.2,35.2
1976,Slovakia,27.1,27.1,27.1
1976,Qatar,35.1,35.1,35.1
1976,Kenya,56.9,56.9,56.9
1976,Libya,35.2,35.2,35.2
1976,Sudan,35.4,35.4,35.4
1976,New Zealand,31.3,31.3,31.3
1976,DR Congo,41.6,41.6,41.6
1976,Turkmenistan,40.8,40.8,40.8
1976,Myanmar,38.1,38.1,38.1
1976,Ireland,35.5,35.5,35.5
1976,Oman,35.1,35.1,35.1
1976,Azerbaijan,34.6,34.6,34.6
1976,Morocco,36.5,36.5,36.5
1976,Peru,53.3,53.3,53.3
1976,Mozambique,53.3,53.3,53.3
1976,Ecuador,50.5,50.5,50.5
1976,Angola,51.9,51.9,51.9
1976,Yemen,35,35,35
1977,USA,35.5,35.5,35.5
1977,China,32.2,32.2,32.2
1977,Russia,36.9,36.9,36.9
1977,India,33.2,33.2,33.2
1977,Japan,34.8,34.8,34.8
1977,Germany,29.5,29.5,29.5
1977,France,34.95,34.95,34.95
1977,Canada,33.7,33.7,33.7
1977,United Kingdom,27.1,27.1,27.1
1977,Brazil,57.9,57.9,57.9
1977,South Korea,31.7,31.7,31.7
1977,Italy,34,34,34
1977,Indonesia,32.3,32.3,32.3
1977,Mexico,50.1,50.1,50.1
1977,Iran,47.4,47.4,47.4
1977,Saudi Arabia,35.1,35.1,35.1
1977,Spain,34.5,34.5,34.5
1977,Ukraine,29.7,29.7,29.7
1977,South Africa,59.3,59.3,59.3
1977,Australia,31.3,31.3,31.3
1977,Taiwan,31.7,31.7,31.7
1977,Nigeria,38.7,38.7,38.7
1977,Thailand,45.2,45.2,45.2
1977,Poland,38,38,38
1977,Türkiye,43.5,43.5,43.5
1977,Netherlands,28.4,28.4,28.4
1977,Pakistan,33.3,33.3,33.3
1977,Argentina,40.8,40.8,40.8
1977,Malaysia,48.5,48.5,48.5
1977,Egypt,32,32,32
1977,Venezuela,55.6,55.6,55.6
1977,Kazakhstan,35.4,35.4,35.4
1977,Belgium,25.2,25.2,25.2
1977,Vietnam,35.7,35.7,35.7
1977,Sweden,23.83333333,23.83333333,23.83333333
1977,Uzbekistan,44.3,44.3,44.3
1977,United Arab Emirates,32.5,32.5,32.5
1977,Czechia,20.7,20.7,20.7
1977,Philippines,47.7,47.7,47.7
1977,Romania,39.6,39.6,39.6
1977,Finland,22.2,22.2,22.2
1977,Algeria,37.4,37.4,37.4
1977,Austria,30.8,30.8,30.8
1977,Iraq,28.6,28.6,28.6
1977,Greece,37,37,37
1977,Singapore,26.3,26.3,26.3
1977,Colombia,55.1,55.1,55.1
1977,Chile,56.2,56.2,56.2
1977,Belarus,32,32,32
1977,Switzerland,36,36,36
1977,Hungary,29.9,29.9,29.9
1977,Norway,26.9,26.9,26.9
1977,Portugal,38.8,38.8,38.8
1977,Kuwait,35.1,35.1,35.1
1977,Bangladesh,25.9,25.9,25.9
1977,Ethiopia,44.6,44.6,44.6
1977,North Korea,59.3,59.3,59.3
